Perplexity:	1.913230 at step 41041 using 0:03:01.088832.
Perplexity:	17.277899 at step 42042 using 0:02:57.248508.
Perplexity:	34.336449 at step 43043 using 0:02:56.739746.
Perplexity:	8.627034 at step 44044 using 0:03:01.247576.
Perplexity:	24.332346 at step 45045 using 0:02:55.627454.
Perplexity:	5.691872 at step 46046 using 0:02:56.196153.
Perplexity:	13.053388 at step 47047 using 0:02:55.383834.
Perplexity:	6.382257 at step 48048 using 0:03:07.549615.
Perplexity:	17.953203 at step 49049 using 0:02:54.903185.
Perplexity:	6.033322 at step 50050 using 0:02:55.824581.
Perplexity:	8.899219 at step 51051 using 0:03:00.909011.
Perplexity:	7.040353 at step 52052 using 0:02:56.451929.
Perplexity:	5.719492 at step 53053 using 0:02:55.803607.
Perplexity:	3.940638 at step 54054 using 0:03:00.253490.
Perplexity:	13.018029 at step 55055 using 0:02:55.895245.
Perplexity:	6.293262 at step 56056 using 0:02:56.442769.
Perplexity:	7.210554 at step 57057 using 0:03:06.226146.
Perplexity:	6.225911 at step 58058 using 0:02:59.817644.
Perplexity:	10.800699 at step 59059 using 0:02:55.358293.
Perplexity:	2.366932 at step 60060 using 0:02:56.194041.
Perplexity:	5.969505 at step 61061 using 0:03:00.848316.
Perplexity:	6.993194 at step 62062 using 0:02:56.109597.
Perplexity:	12.409081 at step 63063 using 0:02:55.314156.
Perplexity:	1.000011 at step 64064 using 0:03:00.634855.
Perplexity:	13.238758 at step 65065 using 0:02:54.890504.
Perplexity:	43.852356 at step 66066 using 0:03:04.362583.
Perplexity:	5.536834 at step 67067 using 0:02:56.157643.
Perplexity:	3.294847 at step 68068 using 0:03:00.169823.
Perplexity:	10.110488 at step 69069 using 0:02:56.889429.
Perplexity:	19.703627 at step 70070 using 0:02:56.578118.
Perplexity:	4.344260 at step 71071 using 0:03:00.584135.
Perplexity:	206.426529 at step 72072 using 0:02:55.614070.
Perplexity:	1.673411 at step 73073 using 0:02:56.776041.
Perplexity:	10.128437 at step 74074 using 0:02:55.689463.
Perplexity:	10.538363 at step 75075 using 0:03:10.637935.
Perplexity:	6.087665 at step 76076 using 0:02:55.862564.
Perplexity:	23.905937 at step 77077 using 0:02:55.251889.
Perplexity:	29.395798 at step 78078 using 0:02:59.437171.
Perplexity:	7.375439 at step 79079 using 0:02:55.927475.
Perplexity:	28.290178 at step 80080 using 0:02:56.487460.
Perplexity:	2.269739 at step 81081 using 0:03:00.137723.
Perplexity:	7.707871 at step 82082 using 0:02:55.853240.
Perplexity:	4.417798 at step 83083 using 0:03:07.053181.
Perplexity:	7.932528 at step 84084 using 0:02:56.462009.
Perplexity:	8.418162 at step 85085 using 0:03:02.117358.
Perplexity:	29.558819 at step 86086 using 0:02:56.418894.
Perplexity:	248.239334 at step 87087 using 0:02:56.520686.
Perplexity:	79.759918 at step 88088 using 0:03:00.746851.
Perplexity:	2.237260 at step 89089 using 0:02:55.653239.
Perplexity:	5.571731 at step 90090 using 0:02:56.142672.
Perplexity:	4.947886 at step 91091 using 0:03:00.982484.
Perplexity:	20.275373 at step 92092 using 0:03:04.136830.
Perplexity:	2.687841 at step 93093 using 0:02:56.000795.
Perplexity:	1.911236 at step 94094 using 0:02:55.072389.
Perplexity:	102.980789 at step 95095 using 0:03:00.047307.
Perplexity:	4.353324 at step 96096 using 0:02:55.008951.
Perplexity:	4.542841 at step 97097 using 0:02:55.536856.
Perplexity:	79.821671 at step 98098 using 0:03:01.161806.
Perplexity:	19.497484 at step 99099 using 0:02:56.795489.
Perplexity:	5.249711 at step 100100 using 0:02:55.866707.
Perplexity:	4.563949 at step 101101 using 0:03:09.489902.
Perplexity:	5.901314 at step 102102 using 0:02:55.930970.
Perplexity:	18.401524 at step 103103 using 0:02:56.108742.
Perplexity:	2.458816 at step 104104 using 0:02:55.748872.
Perplexity:	2.549164 at step 105105 using 0:03:01.186150.
Perplexity:	4.010084 at step 106106 using 0:02:57.418142.
Perplexity:	9.166853 at step 107107 using 0:02:56.049675.
Perplexity:	2.939044 at step 108108 using 0:03:00.679361.
Perplexity:	9.117943 at step 109109 using 0:03:03.586680.
Perplexity:	7.504030 at step 110110 using 0:02:56.060188.
Perplexity:	5.959831 at step 111111 using 0:02:55.504518.
Perplexity:	42.642471 at step 112112 using 0:03:00.342528.
Perplexity:	27.874527 at step 113113 using 0:02:55.879518.
Perplexity:	7.588167 at step 114114 using 0:02:56.140833.
Perplexity:	2.460896 at step 115115 using 0:02:59.070976.
Perplexity:	8.145144 at step 116116 using 0:02:55.990504.
Perplexity:	2.153273 at step 117117 using 0:02:55.645005.
Perplexity:	6.343676 at step 118118 using 0:03:10.466192.
Perplexity:	18.507843 at step 119119 using 0:02:56.641128.
Perplexity:	49.151146 at step 120120 using 0:02:56.263631.
Perplexity:	2.445019 at step 121121 using 0:02:56.640226.
Perplexity:	1.677913 at step 122122 using 0:03:01.186266.
Perplexity:	242.898315 at step 123123 using 0:02:56.561546.
Perplexity:	2.481044 at step 124124 using 0:02:55.756636.
Perplexity:	63.051983 at step 125125 using 0:03:00.746452.
Perplexity:	256.277863 at step 126126 using 0:02:55.777730.
Perplexity:	215.605988 at step 127127 using 0:03:02.938651.
Perplexity:	5.654447 at step 128128 using 0:03:00.130512.
Perplexity:	1.000000 at step 129129 using 0:02:55.436743.
Perplexity:	36.839722 at step 130130 using 0:02:55.762807.
Perplexity:	2.479014 at step 131131 using 0:02:55.530021.
Perplexity:	12.910527 at step 132132 using 0:03:00.526576.
Perplexity:	8.148611 at step 133133 using 0:02:56.545956.
Perplexity:	3.626451 at step 134134 using 0:02:55.539397.
Perplexity:	30.755125 at step 135135 using 0:02:59.804728.
Perplexity:	5.649335 at step 136136 using 0:03:04.937800.
Perplexity:	21.531504 at step 137137 using 0:02:55.528288.
Perplexity:	35.979107 at step 138138 using 0:02:56.998807.
Perplexity:	1.718733 at step 139139 using 0:03:01.129346.
Perplexity:	2.950048 at step 140140 using 0:02:55.341198.
Perplexity:	56.279892 at step 141141 using 0:02:56.284612.
Perplexity:	9.087906 at step 142142 using 0:03:01.201090.
Perplexity:	3.709623 at step 143143 using 0:02:56.693656.
Perplexity:	14.684484 at step 144144 using 0:02:56.446611.
Perplexity:	4.527372 at step 145145 using 0:03:09.295760.
Perplexity:	4.367035 at step 146146 using 0:02:56.593759.
Perplexity:	11.271490 at step 147147 using 0:02:55.819987.
Perplexity:	4.179507 at step 148148 using 0:02:55.794769.
Perplexity:	13.176744 at step 149149 using 0:03:00.996907.
Perplexity:	1.623140 at step 150150 using 0:02:56.020864.
Perplexity:	57.626102 at step 151151 using 0:02:56.300079.
Perplexity:	16.094578 at step 152152 using 0:03:01.178108.
Perplexity:	2.128181 at step 153153 using 0:03:03.762862.
Perplexity:	2.008989 at step 154154 using 0:02:55.340398.
Perplexity:	5.090147 at step 155155 using 0:02:59.741339.
Perplexity:	3.453309 at step 156156 using 0:02:55.612528.
Perplexity:	2.701408 at step 157157 using 0:02:56.613470.
Perplexity:	2.618759 at step 158158 using 0:02:55.341532.
Perplexity:	15.473373 at step 159159 using 0:03:00.735338.
Perplexity:	9.223948 at step 160160 using 0:02:55.992195.
Perplexity:	1.212519 at step 161161 using 0:02:55.729814.
Perplexity:	2.055166 at step 162162 using 0:03:10.511078.
Perplexity:	14.564072 at step 163163 using 0:02:56.235345.
Perplexity:	71.388344 at step 164164 using 0:02:56.608113.
Perplexity:	2.969862 at step 165165 using 0:03:01.076633.
Perplexity:	12.556074 at step 166166 using 0:02:55.936786.
Perplexity:	9.195884 at step 167167 using 0:02:56.541632.
Perplexity:	58.242245 at step 168168 using 0:02:55.369568.
Perplexity:	15.582405 at step 169169 using 0:03:00.836731.
Perplexity:	1.665511 at step 170170 using 0:02:56.284145.
Perplexity:	16.954655 at step 171171 using 0:03:04.694845.
Perplexity:	2.650542 at step 172172 using 0:03:00.923379.
Perplexity:	10.600881 at step 173173 using 0:02:54.636580.
Perplexity:	5.752282 at step 174174 using 0:02:55.927894.
Perplexity:	29.512699 at step 175175 using 0:02:55.454069.
Perplexity:	68.627472 at step 176176 using 0:03:00.212741.
Perplexity:	20.289864 at step 177177 using 0:02:54.897141.
Perplexity:	3.503569 at step 178178 using 0:02:56.322077.
Perplexity:	3.615233 at step 179179 using 0:03:10.107964.
Perplexity:	5.200802 at step 180180 using 0:02:55.944385.
Perplexity:	99.988136 at step 181181 using 0:02:56.498835.
Perplexity:	36.349915 at step 182182 using 0:03:01.478105.
Perplexity:	6.862109 at step 183183 using 0:02:56.009237.
Perplexity:	18.429281 at step 184184 using 0:02:55.629605.
Perplexity:	51.255558 at step 185185 using 0:02:55.988184.
Perplexity:	10.364137 at step 186186 using 0:03:00.750165.
Perplexity:	19.098949 at step 187187 using 0:02:55.850097.
Perplexity:	80.159500 at step 188188 using 0:03:03.830599.
Perplexity:	29.733364 at step 189189 using 0:03:01.562702.
Perplexity:	26.201508 at step 190190 using 0:02:55.576651.
Perplexity:	13.977269 at step 191191 using 0:02:55.224625.
Perplexity:	5.428945 at step 192192 using 0:02:59.821222.
Perplexity:	2.034173 at step 193193 using 0:02:55.266488.
Perplexity:	7.232760 at step 194194 using 0:02:54.789067.
Perplexity:	11.048797 at step 195195 using 0:02:56.411675.
Perplexity:	22.691647 at step 196196 using 0:03:01.041336.
Perplexity:	6.509465 at step 197197 using 0:03:05.119237.
Perplexity:	31.373352 at step 198198 using 0:02:55.714487.
Perplexity:	11.681798 at step 199199 using 0:03:00.483484.
Perplexity:	3.529765 at step 200200 using 0:02:56.098875.
Perplexity:	5.102701 at step 201201 using 0:02:55.785563.
Perplexity:	101.583687 at step 202202 using 0:02:54.963876.
Perplexity:	5.511347 at step 203203 using 0:03:00.510139.
Perplexity:	3.331340 at step 204204 using 0:02:55.859001.
Perplexity:	4.061172 at step 205205 using 0:02:56.742056.
Perplexity:	2.120592 at step 206206 using 0:03:07.205698.
Perplexity:	6.224989 at step 207207 using 0:02:56.865330.
Perplexity:	1.775247 at step 208208 using 0:02:57.037509.
Perplexity:	20.025785 at step 209209 using 0:03:00.492871.
Perplexity:	3.276524 at step 210210 using 0:02:56.574580.
Perplexity:	12.272060 at step 211211 using 0:02:55.440150.
Perplexity:	4.386063 at step 212212 using 0:02:56.369907.
Perplexity:	2.769959 at step 213213 using 0:02:59.539596.
Perplexity:	6.392952 at step 214214 using 0:02:55.898378.
Perplexity:	7.270536 at step 215215 using 0:03:06.259757.
Perplexity:	4.696229 at step 216216 using 0:03:01.534786.
Perplexity:	10.987322 at step 217217 using 0:02:55.214151.
Perplexity:	2.982260 at step 218218 using 0:02:56.278033.
Perplexity:	2.111090 at step 219219 using 0:03:00.536918.
Perplexity:	31.802725 at step 220220 using 0:02:55.945163.
Perplexity:	78.649384 at step 221221 using 0:02:55.506522.
Perplexity:	4.018473 at step 222222 using 0:02:56.241512.
Perplexity:	15.077113 at step 223223 using 0:03:09.195702.
Perplexity:	10.112581 at step 224224 using 0:02:56.354046.
Perplexity:	8.426448 at step 225225 using 0:02:55.543381.
Perplexity:	7.312188 at step 226226 using 0:03:00.824624.
Perplexity:	4.975577 at step 227227 using 0:02:55.828459.
Perplexity:	19.933929 at step 228228 using 0:02:56.002932.
Perplexity:	8.925596 at step 229229 using 0:02:59.189867.
Perplexity:	74.795761 at step 230230 using 0:02:55.051595.
Perplexity:	2.306540 at step 231231 using 0:02:56.141290.
Perplexity:	319.661591 at step 232232 using 0:03:02.124837.
Perplexity:	1.864141 at step 233233 using 0:03:01.046545.
Perplexity:	10.902619 at step 234234 using 0:02:55.442267.
Perplexity:	2.632984 at step 235235 using 0:02:55.361073.
Perplexity:	1.273645 at step 236236 using 0:03:00.782914.
Perplexity:	13.634130 at step 237237 using 0:02:55.345807.
Perplexity:	1.775225 at step 238238 using 0:02:56.679050.
Perplexity:	4.260620 at step 239239 using 0:02:55.658500.
Perplexity:	5.419578 at step 240240 using 0:03:00.586702.
Perplexity:	3.085085 at step 241241 using 0:03:02.147545.
Perplexity:	3.860788 at step 242242 using 0:02:55.756129.
Perplexity:	15.469707 at step 243243 using 0:03:00.717147.
Perplexity:	8.321514 at step 244244 using 0:02:55.200547.
Perplexity:	1.083633 at step 245245 using 0:02:57.184583.
Perplexity:	10.610424 at step 246246 using 0:02:59.987185.
Perplexity:	4.329563 at step 247247 using 0:02:54.972311.
Perplexity:	3.060622 at step 248248 using 0:02:55.149146.
Perplexity:	1.441149 at step 249249 using 0:02:54.534828.
Perplexity:	10.685612 at step 250250 using 0:03:06.369348.
Perplexity:	3.751465 at step 251251 using 0:02:55.394535.
Perplexity:	1.181831 at step 252252 using 0:02:54.719100.
Perplexity:	7.707452 at step 253253 using 0:02:58.947820.
Perplexity:	5.296151 at step 254254 using 0:02:54.808027.
Perplexity:	3.371183 at step 255255 using 0:02:54.747061.
Perplexity:	10.340914 at step 256256 using 0:02:54.110722.
Perplexity:	2.836187 at step 257257 using 0:02:58.010438.
Perplexity:	3.866060 at step 258258 using 0:02:59.974248.
Perplexity:	4.279942 at step 259259 using 0:02:54.971766.
Perplexity:	1.727192 at step 260260 using 0:02:59.368257.
Perplexity:	265.835999 at step 261261 using 0:02:54.359876.
Perplexity:	6.680905 at step 262262 using 0:02:53.415320.
Perplexity:	1.047632 at step 263263 using 0:02:57.158148.
Perplexity:	11.822125 at step 264264 using 0:02:54.190055.
Perplexity:	9.412807 at step 265265 using 0:02:54.103844.
Perplexity:	19.568554 at step 266266 using 0:02:53.803197.
Perplexity:	2.640284 at step 267267 using 0:03:04.580869.
Perplexity:	3.162302 at step 268268 using 0:02:53.445172.
Perplexity:	1.557983 at step 269269 using 0:02:53.679646.
Perplexity:	2.782837 at step 270270 using 0:02:58.021014.
Perplexity:	1.275284 at step 271271 using 0:02:52.727106.
Perplexity:	4.433482 at step 272272 using 0:02:53.506594.
Perplexity:	2.379910 at step 273273 using 0:02:53.102224.
Perplexity:	1.923555 at step 274274 using 0:02:58.238231.
Perplexity:	16.653164 at step 275275 using 0:02:54.046009.
Perplexity:	11.939889 at step 276276 using 0:02:59.491650.
Perplexity:	8.582632 at step 277277 using 0:02:57.536560.
Perplexity:	3.424458 at step 278278 using 0:02:52.980888.
Perplexity:	1.222436 at step 279279 using 0:02:53.332075.
Perplexity:	18.513094 at step 280280 using 0:02:57.912440.
Perplexity:	6.932796 at step 281281 using 0:02:53.855341.
Perplexity:	7.465337 at step 282282 using 0:02:52.652282.
Perplexity:	5.384827 at step 283283 using 0:02:53.485112.
Perplexity:	2.376550 at step 284284 using 0:02:57.379082.
Perplexity:	12.976601 at step 285285 using 0:02:58.329272.
Perplexity:	7.706683 at step 286286 using 0:02:54.504280.
Perplexity:	3.639812 at step 287287 using 0:02:57.373057.
Perplexity:	2.642796 at step 288288 using 0:02:52.264242.
Perplexity:	2.686193 at step 289289 using 0:02:52.836876.
Perplexity:	23.070127 at step 290290 using 0:02:53.237683.
Perplexity:	2.998070 at step 291291 using 0:02:57.589829.
Perplexity:	18.171261 at step 292292 using 0:02:54.210215.
Perplexity:	138.590149 at step 293293 using 0:02:52.859501.
Perplexity:	4.674655 at step 294294 using 0:03:03.176418.
Perplexity:	39.787128 at step 295295 using 0:02:53.786885.
Perplexity:	4.142334 at step 296296 using 0:02:54.304438.
Perplexity:	2.026406 at step 297297 using 0:02:54.054885.
Perplexity:	2.089504 at step 298298 using 0:02:56.911555.
Perplexity:	5.279300 at step 299299 using 0:02:53.221594.
Perplexity:	2.551332 at step 300300 using 0:02:53.285584.
Perplexity:	7.678178 at step 301301 using 0:02:57.139698.
Perplexity:	2.982863 at step 302302 using 0:02:59.133697.
Perplexity:	40.871227 at step 303303 using 0:02:53.374934.
Perplexity:	21.004087 at step 304304 using 0:02:58.443271.
Perplexity:	93.451195 at step 305305 using 0:02:53.130890.
Perplexity:	1.413924 at step 306306 using 0:02:53.296164.
Perplexity:	3.387581 at step 307307 using 0:02:52.006583.
Perplexity:	91.698067 at step 308308 using 0:02:57.470015.
Perplexity:	1.325350 at step 309309 using 0:02:52.594963.
Perplexity:	4.038950 at step 310310 using 0:02:53.763655.
Perplexity:	3.083416 at step 311311 using 0:03:04.215549.
Perplexity:	51.932240 at step 312312 using 0:02:53.452479.
Perplexity:	134.920792 at step 313313 using 0:02:53.928915.
Perplexity:	6.144316 at step 314314 using 0:02:53.392392.
Perplexity:	8.016672 at step 315315 using 0:02:58.285453.
Perplexity:	4.489001 at step 316316 using 0:02:53.342287.
Perplexity:	2.179612 at step 317317 using 0:02:53.648918.
Perplexity:	3.278220 at step 318318 using 0:02:58.238274.
Perplexity:	2.146284 at step 319319 using 0:02:54.703436.
Perplexity:	2.099722 at step 320320 using 0:02:59.299850.
Perplexity:	5.771104 at step 321321 using 0:02:53.765818.
Perplexity:	2.193490 at step 322322 using 0:02:57.647066.
Perplexity:	9.188623 at step 323323 using 0:02:54.231459.
Perplexity:	2.343853 at step 324324 using 0:02:53.145610.
Perplexity:	3.929369 at step 325325 using 0:02:57.666192.
Perplexity:	26.173037 at step 326326 using 0:02:51.801346.
Perplexity:	3.406487 at step 327327 using 0:02:53.579340.
Perplexity:	1.206684 at step 328328 using 0:03:03.393015.
Perplexity:	1.892196 at step 329329 using 0:02:52.886230.
Perplexity:	11.860875 at step 330330 using 0:02:53.227475.
Perplexity:	396.511139 at step 331331 using 0:02:54.006324.
Perplexity:	44.154293 at step 332332 using 0:02:57.838724.
Perplexity:	2.398066 at step 333333 using 0:02:53.601215.
Perplexity:	3.114289 at step 334334 using 0:02:53.558084.
Perplexity:	3.687789 at step 335335 using 0:02:57.888322.
Perplexity:	2.840608 at step 336336 using 0:02:53.481970.
Perplexity:	45.560940 at step 337337 using 0:02:52.564970.
Perplexity:	16.461298 at step 338338 using 0:02:58.870455.
Perplexity:	1.415365 at step 339339 using 0:02:57.362260.
Perplexity:	1.322472 at step 340340 using 0:02:53.161606.
Perplexity:	6.023116 at step 341341 using 0:02:53.957045.
Perplexity:	1.628381 at step 342342 using 0:02:57.469221.
Perplexity:	17.714981 at step 343343 using 0:02:53.594976.
Perplexity:	5.094125 at step 344344 using 0:02:53.730454.
Perplexity:	101.524078 at step 345345 using 0:02:52.193649.
Perplexity:	1.880919 at step 346346 using 0:03:03.040815.
Perplexity:	52.658386 at step 347347 using 0:02:54.063929.
Perplexity:	4.543399 at step 348348 using 0:02:52.269882.
Perplexity:	6.058893 at step 349349 using 0:02:57.307359.
Perplexity:	9.077243 at step 350350 using 0:02:54.269323.
Perplexity:	9.240067 at step 351351 using 0:02:54.398055.
Perplexity:	4.039853 at step 352352 using 0:02:57.756101.
Perplexity:	2.329929 at step 353353 using 0:02:53.082159.
Perplexity:	7.686109 at step 354354 using 0:02:52.842051.
Perplexity:	5.447254 at step 355355 using 0:02:58.595601.
Perplexity:	5.137302 at step 356356 using 0:02:56.482187.
Perplexity:	1.750485 at step 357357 using 0:02:52.637859.
Perplexity:	4.141257 at step 358358 using 0:02:53.754325.
Perplexity:	1.481118 at step 359359 using 0:02:57.540366.
Perplexity:	4.918419 at step 360360 using 0:02:53.022152.
Perplexity:	5.096021 at step 361361 using 0:02:53.261092.
Perplexity:	5.437324 at step 362362 using 0:02:53.072259.
Perplexity:	17.532408 at step 363363 using 0:02:57.296479.
Perplexity:	19.767376 at step 364364 using 0:02:57.986112.
Perplexity:	5.660047 at step 365365 using 0:02:53.016136.
Perplexity:	37.510098 at step 366366 using 0:02:57.095142.
Perplexity:	3.160546 at step 367367 using 0:02:52.284941.
Perplexity:	2.989724 at step 368368 using 0:02:52.707239.
Perplexity:	3.057128 at step 369369 using 0:02:52.741122.
Perplexity:	4.096775 at step 370370 using 0:02:57.138678.
Perplexity:	6.819898 at step 371371 using 0:02:52.311497.
Perplexity:	3.695531 at step 372372 using 0:02:53.125739.
Perplexity:	1.977854 at step 373373 using 0:03:03.922685.
Perplexity:	20.588600 at step 374374 using 0:02:53.438667.
Perplexity:	34.337856 at step 375375 using 0:02:53.108407.
Perplexity:	3.793341 at step 376376 using 0:02:58.170849.
Perplexity:	2.136149 at step 377377 using 0:02:52.549807.
Perplexity:	6.642795 at step 378378 using 0:02:53.735227.
Perplexity:	4.639245 at step 379379 using 0:02:53.536883.
Perplexity:	12.698139 at step 380380 using 0:02:58.130272.
Perplexity:	55.583092 at step 381381 using 0:02:58.582092.
Perplexity:	6.342424 at step 382382 using 0:02:52.709515.
Perplexity:	3.131693 at step 383383 using 0:02:56.816668.
Perplexity:	4.062497 at step 384384 using 0:02:53.913895.
Perplexity:	1.170960 at step 385385 using 0:02:52.934892.
Perplexity:	3.190655 at step 386386 using 0:02:52.296988.
Perplexity:	197.878922 at step 387387 using 0:02:57.470453.
Perplexity:	6.142049 at step 388388 using 0:02:52.750670.
Perplexity:	67.845024 at step 389389 using 0:02:53.194101.
Perplexity:	2.569784 at step 390390 using 0:03:02.627855.
Perplexity:	1.432811 at step 391391 using 0:02:53.488199.
Perplexity:	3.565980 at step 392392 using 0:02:52.634615.
Perplexity:	3.630773 at step 393393 using 0:02:53.166613.
Perplexity:	6.712193 at step 394394 using 0:02:57.593008.
Perplexity:	7.453608 at step 395395 using 0:02:52.645774.
Perplexity:	4.621211 at step 396396 using 0:02:52.579144.
Perplexity:	16.611176 at step 397397 using 0:02:58.267405.
Perplexity:	1.766215 at step 398398 using 0:02:53.386174.
Perplexity:	2.656449 at step 399399 using 0:02:59.105085.
Perplexity:	3.505407 at step 400400 using 0:02:57.811323.
Perplexity:	52.664200 at step 401401 using 0:02:52.204229.
Perplexity:	38.938454 at step 402402 using 0:02:52.909217.
Perplexity:	1.086653 at step 403403 using 0:02:53.339120.
Perplexity:	5.988821 at step 404404 using 0:02:57.235079.
Perplexity:	115.026604 at step 405405 using 0:02:53.247061.
Perplexity:	3.765435 at step 406406 using 0:02:53.333027.
Perplexity:	22.500425 at step 407407 using 0:02:57.756858.
Perplexity:	13.039329 at step 408408 using 0:02:58.521283.
Perplexity:	21.390839 at step 409409 using 0:02:53.385268.
Perplexity:	18.175526 at step 410410 using 0:02:54.141117.
Perplexity:	3.411413 at step 411411 using 0:02:57.871231.
Perplexity:	3.283994 at step 412412 using 0:02:53.074080.
Perplexity:	2.808612 at step 413413 using 0:02:53.024534.
Perplexity:	4.685342 at step 414414 using 0:02:58.254356.
Perplexity:	4.004731 at step 415415 using 0:02:53.076072.
Perplexity:	5.447885 at step 416416 using 0:02:53.242592.
Perplexity:	21.060280 at step 417417 using 0:02:57.538674.
Perplexity:	3.313653 at step 418418 using 0:02:57.847580.
Perplexity:	2.880113 at step 419419 using 0:02:53.354603.
Perplexity:	11.472148 at step 420420 using 0:02:52.553223.
Perplexity:	3.648375 at step 421421 using 0:02:57.202928.sing tf.train.get_global_step() to Optimizer.apply_gradients or Optimizer.minimize.
WARNING:tensorflow:It seems that global step (tf.train.get_global_step) has not been increased. Current value (could be stable): 7 vs previous value: 7. You could increase the global step by passing tf.train.get_global_step() to Optimizer.apply_gradients or Optimizer.minimize.
